Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,id,Composer,Artist,Licensed,Album_type,official_video
4,0.172808693,4.0,-5.541,0.0339,0.057191801,0.0,,0.550533631,120.034,180010.0,16220014.0,118547.0,47173529.0,11872,2,56.0,1,2.0,1
5,0.257958626,8.0,-7.993,0.0462,0.000132651,,0.002460375,0.277,83.999,299061.0,6356722.0,562712.5386,14035204.0,11873,5,90.0,1,2.0,1
1,0.257259456,10.0,-8.351,0.302,0.121614343,2.06e-06,0.005268024,0.212,77.196,177505.0,2009198.0,15979.0,7858811.0,11874,6,87.0,1,2.0,1
4,0.318562276,10.0,-6.745,0.034,0.000445944,,0.013997521,0.233,166.04,255320.0,76973519.0,598914.0,156671197.0,11875,2,37.0,1,2.0,1
6,0.222673599,2.0,-8.838,0.0338,0.001520875,0.896,,0.486,155.974,251267.0,,,199523995.0,11876,3,79.0,1,2.0,0
4,0.329939371,9.0,-5.226,0.0603,2.2e-07,,0.006859,0.0768,116.028,159315.0,17026535.0,573332.0,,11877,4,39.0,1,1.0,1
3,0.849278123,10.0,-2.431,0.0359,4.12e-07,,0.001157625,0.456,134.033,246007.0,26344113.0,328641.0,87922275.0,11878,4,27.0,1,,1
1,0.741217625,,-4.371,0.0418,9.15e-07,,0.023887872,0.116,93.017,270983.0,5890717.0,178032.0,36213170.0,11879,2,26.0,1,2.0,1
6,0.513922401,5.0,-4.611,0.275,1.31e-05,0.0,0.000188133,0.825,173.938,126664.0,11488562.0,270659.0,,11880,2,34.0,1,2.0,1
2,0.729,5.0,-4.973,0.0495,2.92e-09,,0.002146689,0.0795,99.983,220617.0,17139895.0,294865.0,46836401.0,11881,10,20.0,1,2.0,1
1,0.898632125,8.0,-2.993,0.0875,0.026285656,0.000733,0.107850176,0.66,155.934,264524.0,29437682.0,229135.0,,11882,2,32.0,0,2.0,1
2,0.791453125,,-4.79,0.0363,0.04494397,0.00102,0.005088448,0.13,130.943,245542.0,6643388.0,180222.0,14783080.0,11883,10,,1,1.0,0
4,0.629422793,,-2.916,0.0302,0.040707584,0.000933,0.003375,0.825,98.054,161691.0,4155424.0,74638.0,21399282.0,11884,7,1.0,0,,1
6,0.011697083,1.0,-11.763,0.042,0.649461896,1.25e-05,0.000500566,0.284,,152692.0,362380949.0,652311.0,108486966.0,11885,8,61.0,1,2.0,0
9,0.039304,6.0,-6.189208626,0.0487,0.000231476,0.0,0.000211709,0.539808613,116.006,152224.0,1447812934.0,3463666.0,36270807.0,11886,8,49.0,1,2.0,1
9,0.009663597,3.0,-10.181,0.0855,0.073034632,0.0,0.000712122,0.480056882,133.095,133190.0,747037371.0,1002764.0,36688959.0,11887,2,1.0,1,2.0,1
8,0.006859,2.0,-12.174,0.0449,0.147197952,4.38e-05,0.005088448,0.372,109.807,144512.0,77671492.65,77969.0,,11888,5,46.0,0,2.0,0
9,0.223648543,0.0,-10.677,0.293,0.405224,0.0,0.907039232,0.969,99.99,56416.0,65739710.0,81312.0,15395326.0,11889,7,2.0,1,,1
7,0.199903406,9.0,-9.447,0.0335,0.476379541,1.72e-05,0.001815848,0.961,114.002,72632.0,82082315.0,130679.0,11913321.0,11890,6,,0,2.0,1
9,0.016974593,,-10.953,,0.200593602,0.0,0.000804357,0.468772654,114.892,110846.0,889261373.0,1392353.0,,11891,0,,1,,1
0,0.000825294,,-15.741,0.0365,0.408518488,0.0557,,0.119,119.256,174505.0,258075590.0,327277.0,23975769.0,11892,5,71.0,1,2.0,1
8,0.025153757,0.0,-11.548,0.0458,0.327082769,0.0,0.025412184,0.915,161.983,,,,19418326.0,11893,2,58.0,1,2.0,1
7,0.061629875,7.0,-11.447,0.0453,0.010941048,0.0,0.000103823,0.702,148.139,173627.0,372693596.0,662452.0,39581693.0,11894,5,8.0,1,2.0,1
9,,8.0,-6.264614115,0.145,0.006128487,0.0,,0.77,,309895.0,150329649.0,928829.0,80661847.0,11895,2,30.0,1,2.0,1
9,0.294079625,1.0,-7.065,0.0794,0.088859025,0.0,0.000794023,0.645,130.035,,95274094.0,915526.0,55688032.0,11896,0,18.0,1,1.0,1
9,0.430368875,10.0,-6.727,0.064,0.017779581,,0.001442897,0.907,,231304.0,15081894.0,184565.0,8165102.0,11897,5,,0,1.0,0
7,0.586376253,1.0,-6.257091974,0.328,0.005545233,0.0,0.016777216,0.788,166.079,221542.0,77689451.78,351619.0,25006764.0,11898,7,49.0,1,1.0,1
8,0.537367797,8.0,-3.125,0.361,0.089915392,0.0,0.003581577,0.79,171.818,228092.0,202558908.0,1246664.0,41273978.0,11899,8,90.0,1,2.0,1
7,0.340068392,8.0,-7.420775764,0.109,0.088716536,0.0,0.051064811,0.818,79.997,170770.0,203174005.0,1086816.0,40348736.0,11900,3,,1,2.0,1
9,0.303072933,8.0,-7.044,0.0633,0.055742968,,0.007645373,0.932,143.995,249750.0,83300277.0,561616.0,9238532.0,11901,6,1.0,1,2.0,1
6,0.502459875,9.0,-5.963,,0.070444997,0.0,0.000295408,0.67,81.489,194360.0,57564003.0,436159.0,,11902,3,,0,1.0,0
6,0.138188413,10.0,-7.842,0.109,0.108061987,0.0,0.001,0.514234221,,237029.0,69887872.0,612025.0,,11903,7,63.0,1,2.0,1
7,0.413493625,7.0,-5.212,0.222,0.036926037,0.0,0.000838562,0.853,139.98,265653.0,1532854.0,12916.0,,11904,2,19.0,0,,0
8,0.551368,9.0,-5.093,0.232,0.010941048,0.0,0.190109375,0.49,119.982,220996.0,179505400.0,567045.2211,,11905,2,58.0,0,2.0,1
3,0.636056,,-4.116,0.043,0.002460375,0.0,0.003581577,0.289,90.937,270960.0,16446663.0,327122.0,211721095.0,11906,4,32.0,0,2.0,1
0,0.328509,1.0,-6.809,0.0631,0.056623104,0.000437,0.002146689,0.174,129.904,468168.0,20093073.0,499796.0,92420782.0,11907,5,45.0,0,2.0,1
0,0.599077107,1.0,-6.186402753,0.0422,9.8e-06,0.00345,,0.539854014,97.5,244720.0,10982170.0,201363.0,67716092.0,11908,10,66.0,0,2.0,0
7,0.337153536,6.0,-8.927,,0.13779076,0.00259,0.002685619,0.414,,189750.0,77708858.91,448283.0,53278311.0,11909,5,37.0,1,2.0,1
3,0.833237621,10.0,-3.278,0.145,2.7e-05,8.41e-06,0.007529536,0.45,130.024,153773.0,228103.0,3466.0,82660328.0,11910,6,27.0,0,3.0,0
7,0.651714363,2.0,-5.682,0.0319,0.002248091,0.000135,0.008998912,0.916,123.009,195215.0,77702836.93,422859.0,59937122.0,11911,2,60.0,1,2.0,1
3,0.211708736,8.0,-7.744,0.192,0.040001688,0.335,0.003241792,0.368,159.985,208493.0,13446303.0,347765.0,92500723.0,11912,7,29.0,0,2.0,0
6,0.158340421,4.0,-9.259,0.042,0.147488369,4.64e-05,0.001404928,0.493440548,,222717.0,5133378.0,202492.0,41015241.0,11913,8,26.0,0,,1
8,0.324366603,1.0,-6.636,0.168,0.079095251,0.0501,0.013481272,0.247,,129733.0,36477122.0,704680.0,,11914,8,11.0,0,1.0,1
5,0.331373888,1.0,-4.128,,0.013312053,0.0,0.00050817,0.233,154.924,257369.0,33481194.0,562740.9182,139936848.0,11915,10,23.0,1,,1
2,0.036926037,7.0,-10.004,0.029,0.196122941,0.0,,0.2,107.969,146453.0,31209416.0,411761.0,22160956.0,11916,5,32.0,0,1.0,1
2,0.154428947,2.0,-10.878,0.0293,0.667627624,,0.001367631,0.276,74.98,200563.0,78728336.0,509315.0,41552640.0,11917,0,,1,2.0,1
5,0.525557943,1.0,-3.961,0.224,3.44e-06,3.9e-06,0.199176704,0.163,140.056,174864.0,698099.0,8951.0,39589290.0,11918,6,63.0,0,2.0,0
1,0.491169069,2.0,-4.516,0.0566,0.041089508,0.000231,0.011543176,0.159,,253984.0,2569818.0,562712.3554,,11919,5,,1,,1
3,0.022665187,4.0,-9.605,0.0333,0.804357,2.04e-05,0.000743677,0.173,130.052,164827.0,77806525.72,687992.0,53506891.0,11920,7,39.0,1,,1
3,0.904231063,10.0,-5.562,0.0433,1.05e-11,,,0.0418,140.018,,53441.0,2090.0,1466748.0,11921,10,56.0,1,1.0,1
2,0.096071912,2.0,-9.294,,0.064,0.0,,0.289,75.067,,78728336.0,509315.0,57302696.0,11922,6,33.0,1,2.0,1
4,0.357925039,10.0,-6.035,0.0606,0.002685619,1.21e-06,0.001728,0.542316301,163.975,224813.0,,,20437094.0,11923,6,75.0,1,,0
7,0.042875,1.0,-14.352,0.0513,3.43e-07,0.268,0.000392223,0.107,99.994,289654.0,490101.0,11171.0,3773130.0,11924,6,82.0,1,1.0,0
8,0.633613199,7.0,-2.29,0.0441,0.023608329,0.0,,0.952,145.972,,119502541.0,532515.0,79593994.0,11925,0,37.0,0,2.0,1
6,0.640503928,10.0,-3.151,0.0474,0.229220928,0.0,0.001331,0.846,135.013,158222.0,77671293.74,1329.0,2392699.0,11926,10,54.0,0,1.0,1
8,0.413249177,10.0,-5.136,0.0773,0.011089567,1.87e-05,0.860085351,0.557504489,152.018,173230.0,278970821.0,1838155.0,120214676.0,11927,7,39.0,1,1.0,1
8,0.383170523,5.0,-5.612,0.0349,0.418508992,,0.042875,0.97,135.06,,77671543.98,84172.0,,11928,6,,0,1.0,1
4,0.588480472,,-6.536,0.109,0.586376253,,0.539353144,0.95,159.941,162923.0,3347294.0,7422.0,3987191.0,11929,10,,1,2.0,1
9,0.467288576,4.0,-3.976,0.0434,0.072511713,3.01e-05,0.470910952,0.961,127.987,,3598926.0,27510.0,2027785.0,11930,4,,1,1.0,1
5,0.491169069,7.0,-4.629,0.286,0.043243551,0.0,0.001771561,0.866,164.523,169365.0,,,,11931,5,33.0,1,1.0,0
9,0.879217912,9.0,-10.25422172,0.0995,0.317214568,0.0,0.912673,0.809,125.03,153237.0,39569976.0,562759.4836,9023219.0,11932,1,58.0,0,2.0,1
9,0.420189749,4.0,-4.476,0.188,0.057066625,0.0,0.026463592,0.91,,152800.0,77672273.63,132708.0,12407573.0,11933,6,27.0,1,2.0,1
3,0.851971392,,-1.595,0.233,0.023820014,,0.039651821,0.934,173.972,,168712323.0,1947930.0,4175269.0,11934,6,56.0,1,1.0,1
4,0.938313739,8.0,-1.884,0.0957,0.098611128,0.0,0.067419143,0.962,179.95,208600.0,138782658.0,564723.877,3472291.0,11935,10,82.0,1,1.0,1
8,0.541768896,,-3.365,0.0786,0.009663597,0.0,0.014348907,0.837,119.972,210880.0,85863231.0,1149262.0,1883039.0,11936,6,8.0,1,,1
5,0.627222016,8.0,-6.251,,0.130323843,0.0,0.324242703,0.823,128.038,217500.0,56194616.0,348951.0,3687513.0,11937,10,93.0,1,,1
2,0.893056347,8.0,-6.188598031,0.0438,0.00018325,5.11e-06,0.003869893,0.969,179.892,198280.0,169541488.0,803433.0,1727777.0,11938,6,88.0,0,1.0,1
6,0.949862087,7.0,-0.824,0.128,0.160989184,2.62e-05,0.611960049,0.905,112.025,201640.0,225144400.0,957177.0,3402809.0,11939,3,42.0,1,,0
5,0.976191488,10.0,-1.028,0.0526,0.026240886,3.24e-06,0.003176523,0.873,,196712.0,3154573.0,16616.0,2526755.0,11940,10,33.0,1,1.0,1
7,0.819781508,0.0,-0.432,0.142,0.03109776,0.0,0.393832837,0.877,120.027,,61212788.0,369084.0,2735929.0,11941,5,,1,1.0,1
6,0.679151439,,-1.649,0.052,0.062099136,0.0,0.260917119,0.93,123.029,132780.0,249320758.0,836074.0,,11942,5,53.0,0,1.0,1
6,0.890277128,5.0,0.561,,0.045499293,9.61e-06,0.006751269,0.857,114.993,277569.0,327570837.0,2109990.0,3667356.0,11943,3,60.0,1,1.0,1
5,0.508169592,0.0,-4.084,,0.006644672,0.0,0.003375,0.574,92.207,211760.0,479927390.0,642731.4632,978897060.0,11944,6,75.0,0,2.0,0
2,0.385828352,,-5.358,0.05,1.84e-08,0.00959,0.077854483,0.281,174.983,,246931407.0,1117330.0,204374871.0,11945,6,12.0,1,,0
0,0.351895816,1.0,-6.849,0.0593,1.76e-08,0.000182,0.322828856,0.52934464,179.911,245187.0,77726894.25,511062.0,171205162.0,11946,8,29.0,1,2.0,1
8,0.137388096,6.0,-8.076,0.127,0.048627125,0.00206,,0.443,106.122,166534.0,942216.0,8480.0,62577437.0,11947,2,74.0,1,1.0,1
2,0.451217663,5.0,-6.186278755,0.0332,5.27e-11,0.0662,0.001953125,0.3,174.015,179518.0,77671293.85,6284.0,2798429.0,11948,8,86.0,0,1.0,1
7,0.551368,7.0,-6.114,0.0478,8.62e-06,0.000685,0.000465484,0.534,120.066,197573.0,77673944.13,184957.0,,11949,10,69.0,1,1.0,1
4,0.631628712,10.0,-5.28,0.0929,4.95e-07,0.0,0.005177717,0.554999943,106.017,232627.0,77677239.51,242203.0,151973242.0,11950,6,39.0,1,2.0,1
5,0.416832723,6.0,-7.108,,0.002803221,0.0,0.006331625,0.52533943,122.531,242440.0,51927439.0,323243.0,388074705.0,11951,2,,1,2.0,1
2,0.434630804,0.0,-4.814,0.201,0.017779581,,,0.776,94.969,231689.0,479927390.0,1994313.0,,11952,10,61.0,1,1.0,1
4,0.239483061,,-6.361,0.0262,0.000128788,,0.004019679,0.207,91.985,212693.0,479927390.0,1994313.0,48657687.0,11953,5,35.0,1,1.0,1
8,0.421875,1.0,-4.891,0.106,0.010360232,0.0,,0.561835859,123.043,224625.0,160449509.0,565813.2286,138948009.0,11954,6,34.0,1,1.0,1
9,0.493039,8.0,-5.563,0.183,2.49e-05,0.0,,0.703,136.992,200117.0,77986185.15,913081.0,58670463.0,11955,1,56.0,1,1.0,1
9,0.143055667,1.0,-6.225,0.321,0.000112679,1.72e-06,0.00091833,0.344,,220947.0,2893543.0,78582.0,35647129.0,11956,0,,1,,1
8,0.543338496,5.0,-4.917,0.284,0.004913,3.26e-05,0.000458314,0.785,169.987,189176.0,8098970.0,186529.0,,11957,2,53.0,1,2.0,1
9,0.435376277,2.0,-4.803,0.173,9.36e-05,0.000413,0.096071912,0.74,93.401,209440.0,102218624.0,507637.0,47120731.0,11958,8,63.0,1,2.0,1
8,,10.0,-6.187462908,0.271,9.36e-05,0.0,0.119095488,0.381,125.105,195840.0,77671293.77,3919.0,20868399.0,11959,2,67.0,1,,0
7,0.206425071,,,,,0.0,0.007645373,0.12,132.043,218187.0,10033632.0,77086.0,8937976.0,11960,5,79.0,1,2.0,1
9,0.400315553,8.0,-6.1939749,0.101,0.000607645,,0.638277381,0.886,129.932,215200.0,13311892.0,562714.1425,23316331.0,11961,7,1.0,1,2.0,0
9,0.247673152,1.0,-6.41,0.21,0.074208669,1.19e-05,,0.323,113.048,191160.0,77671874.59,111465.0,9432348.0,11962,0,18.0,1,,0
8,0.758550528,10.0,-4.718,0.156,0.008365427,0.0,0.002863288,0.564950367,152.802,232667.0,77750590.26,575475.0,29104393.0,11963,2,,1,2.0,1
3,0.121287375,2.0,-11.26298635,0.0362,0.476379541,0.0,,0.244,,291462.0,82725559.0,563141.0381,85746449.0,11964,8,49.0,1,2.0,1
2,0.144703125,1.0,-8.106,0.0337,0.672221376,1.41e-05,0.005088448,0.257,99.638,351588.0,865862622.0,4562669.0,62714723.0,11965,10,63.0,1,3.0,1
1,0.454756609,0.0,-3.209,,0.027660449,0.0,0.001259712,0.473,87.961,276380.0,187729615.0,1219645.0,48417535.0,11966,5,27.0,1,3.0,0
2,0.066430125,7.0,-6.230975543,0.0424,0.003511808,3.44e-06,,0.267,160.047,261948.0,18794939.0,136549.0,26329147.0,11967,5,11.0,1,1.0,1
7,0.274625,0.0,-6.95,0.135,1.52e-06,0.00014,0.039304,0.392,130.487,179658.0,,,59968390.0,11968,2,91.0,1,2.0,1
1,0.116214272,2.0,-8.417,0.0288,0.216,0.0,0.001906624,0.455,149.951,243570.0,14108074.0,122296.0,,11969,6,93.0,1,1.0,1
2,0.099252847,7.0,-6.091,0.165,0.411830784,0.0,,0.956,,125330.0,7077881.0,113570.0,8096832.0,11970,6,74.0,0,,1
0,0.053157376,,-9.754,0.04,0.111980168,0.0,0.000449455,0.398,142.441,187579.0,35637078.0,360733.0,7935291.0,11971,6,74.0,0,1.0,1
6,0.329939371,0.0,-4.791,0.287,0.011543176,0.0,,0.678,,204992.0,144269456.0,1870676.0,87047852.0,11972,2,12.0,1,2.0,0
2,0.232608375,2.0,-6.663,0.244,0.007529536,,0.0004601,0.458,90.081,203728.0,21681513.0,806657.0,35612212.0,11973,6,30.0,0,,0
4,0.298077632,8.0,-6.867,0.267,0.014706125,,0.000397065,0.509,96.176,209393.0,73873773.0,744731.0,49760120.0,11974,4,,0,,0
1,0.379503424,8.0,-6.064,0.246,0.053582633,0.0,0.000796598,0.428,97.133,216786.0,73873773.0,744731.0,87727722.0,11975,10,51.0,0,2.0,0
2,0.367965612,9.0,-5.864,,0.000200202,1.83e-05,0.055742968,0.5,134.824,232933.0,5042430.0,158451.0,79771339.0,11976,8,39.0,1,2.0,1
6,0.347428927,0.0,-6.271,0.055,9.13e-06,3.77e-05,,0.549,87.985,,77676188.67,226980.0,7028821.0,11977,7,56.0,0,1.0,0
7,0.733870808,6.0,-2.373,0.137,0.023777044,,0.001906624,0.612937032,162.045,221388.0,8862930.0,246610.0,12612257.0,11978,5,58.0,0,2.0,0
9,0.139798359,0.0,-5.911,0.12,0.000365526,0.0,,0.826,135.054,259983.0,9185792.0,78499.0,,11979,0,23.0,0,1.0,0
6,0.573856191,2.0,-6.161,0.0728,0.010793861,3.99e-06,0.002299968,0.805,100.006,223642.0,51489467.0,890955.0,39061366.0,11980,4,55.0,0,2.0,0
5,0.420189749,5.0,-3.707,0.041,0.031770234,0.0,0.000377933,0.929,150.026,212334.0,77752961.89,581175.0,27332660.0,11981,6,73.0,0,2.0,0
3,0.187149248,1.0,-4.776,0.0366,0.401947272,0.0,0.018821096,0.684,113.998,173560.0,77671295.18,15067.0,167090502.0,11982,6,28.0,1,2.0,1
1,0.515849608,,-5.063,0.111,4.74e-06,0.0,0.000636056,0.704,178.137,,1327171.0,11811.0,50888024.0,11983,6,,0,2.0,1
6,0.231234535,,-8.623,0.0423,0.239483061,1.24e-06,0.002571353,0.7,71.957,,44964.0,381.0,50120336.0,11984,5,56.0,0,2.0,1
4,0.527514112,9.0,-6.186287916,0.0269,7.24e-07,9.06e-06,,0.539855872,110.001,179293.0,15444771.0,58063.0,103196074.0,11985,7,62.0,1,2.0,0
2,0.332812557,9.0,-5.256,0.0847,0.000181321,0.0,0.003112136,0.581,176.004,181210.0,8279706.0,46560.0,76580760.0,11986,3,58.0,0,2.0,0
1,0.082312875,8.0,-6.579,0.0338,0.201230056,1.37e-05,0.000868251,0.532,,176246.0,314968.0,3942.0,827369.0,11987,10,23.0,0,1.0,0
2,0.322828856,9.0,-4.911,0.0313,0.001481544,0.0,0.001481544,0.334,144.065,236227.0,36787795.0,143464.0,91515971.0,11988,5,,1,2.0,1
1,0.573856191,10.0,-5.606,0.0616,0.05836273,0.0,0.008489664,0.588,182.064,173960.0,14960659.0,59410.0,121927099.0,11989,10,90.0,1,2.0,1
6,0.051895117,8.0,-5.566,0.0286,0.236029032,0.0,0.002097152,0.550110568,124.082,163360.0,77671293.77,3942.0,4655724.0,11990,6,26.0,1,2.0,1
5,0.173741112,8.0,-4.863,0.0253,0.046027812,0.0,0.005088448,0.562336718,89.988,202387.0,469103.0,3951.0,22057234.0,11991,10,32.0,1,2.0,1
5,0.032461759,9.0,-13.481,0.0375,0.328509,0.000993,0.001601613,0.193,109.957,256124.0,15281555.0,562715.0649,213946441.0,11992,7,34.0,1,2.0,0
3,0.270840023,1.0,-6.815,0.0335,0.000108531,0.0,0.001771561,0.22,111.96,264773.0,113614043.2,4526038.0,758202654.0,11993,3,55.0,1,2.0,1
0,0.071991296,10.0,-8.92,,0.017984728,3.69e-05,0.001331,0.151,113.986,236053.0,525904821.0,3932303.0,793740662.0,11994,10,49.0,1,1.0,1
5,0.174676879,,-11.132,0.0355,0.065939264,0.00402,0.000822657,0.523,144.982,202193.0,97331931.0,1995761.0,390071031.0,11995,5,26.0,1,,1
2,0.206425071,6.0,-7.664,0.0396,0.103498717,,0.000746143,0.516898364,123.167,256760.0,161133531.0,1151048.0,330529785.0,11996,7,8.0,1,2.0,1
1,0.292754944,,-8.432508156,0.0407,0.159220088,0.00402,0.001331,0.0949,,351640.0,1141172.0,4779.0,378843841.0,11997,10,48.0,0,2.0,0
0,0.038272753,6.0,-10.614,0.036,0.539353144,0.414,0.002744,0.135,91.781,300683.0,28150945.0,325442.0,182343041.0,11998,7,,1,2.0,1
1,0.039304,0.0,,0.0311,,0.0108,0.001728,,119.877,285051.0,5582270.0,324343.0,27211193.0,11999,8,88.0,1,1.0,1
1,0.001685159,,-10.99,0.0401,0.909853209,,0.000921167,0.156,70.499,272485.0,4755435.0,100526.0,187063126.0,12000,8,31.0,0,2.0,0
0,0.335570196,7.0,-6.43,0.0317,0.555412248,0.248,0.038958219,0.175,111.67,181960.0,542140.0,562712.3425,,12001,10,58.0,0,2.0,0
6,0.238328,1.0,-6.005,0.0484,0.072511713,0.0,0.000555412,0.172,97.95,221520.0,5581883.0,77540.0,,12002,2,23.0,0,2.0,0
6,0.202262003,7.0,-7.015,0.276,0.087689086,6.35e-06,0.002571353,0.486,186.003,230453.0,479691365.1,10528200.0,2180812000.0,12003,7,74.0,0,,1
2,0.363828582,1.0,-5.934,0.0598,3.11e-09,9.54e-05,0.000721734,0.334,,200040.0,,,3386520288.0,12004,10,19.0,0,2.0,1
0,0.400315553,10.0,-4.008,0.0338,0.002863288,0.000162,0.004330747,0.578268235,113.26,241067.0,118491461.0,1354692.0,495979508.0,12005,8,41.0,0,,0
3,0.297082172,1.0,-7.163,0.0615,0.091175959,0.0,0.002406104,0.524495366,133.629,,57996459.0,1261212.0,1198565512.0,12006,5,46.0,1,2.0,1
1,0.208527857,,-6.24895371,0.0356,0.004913,0.0,0.028934443,0.175,134.17,228373.0,838360134.0,5977866.0,1252112924.0,12007,10,69.0,1,2.0,1
6,0.563559976,0.0,-5.487,0.0309,9.53e-06,1.24e-05,0.160103007,0.644,118.051,215627.0,1060159754.0,1367201.485,1368121562.0,12008,0,,1,2.0,1
3,0.179406144,0.0,-7.063,0.0515,0.000302112,0.0,0.002460375,0.526031659,113.003,242253.0,1933920747.0,11780694.0,1762745054.0,12009,6,56.0,1,,1
5,0.187149248,5.0,-6.099,0.0305,0.000533412,0.00604,0.001771561,0.143,,,2024476.0,562712.3488,539593993.0,12010,10,39.0,0,,0
9,0.432081216,10.0,-3.439,0.0407,0.000997003,,0.000665339,0.896,,168601.0,20764007.0,223760.0,58243480.0,12011,7,2.0,1,1.0,1
7,0.456533,5.0,-2.758,0.223,0.002628072,0.0,,0.604197562,177.998,,337471245.0,1708982.0,450049610.0,12012,2,3.0,1,1.0,1
9,0.741217625,7.0,-4.053,,0.279726264,0.0481,0.001225043,0.594,,178530.0,115308511.0,1592149.0,,12013,0,73.0,0,1.0,1
8,0.242970624,,-4.932,0.0929,0.034328125,0.0,0.001124864,0.277,92.984,189080.0,8305795.0,128235.0,28573833.0,12014,0,87.0,1,1.0,1
8,0.384240583,6.0,-3.454,0.389,0.006331625,2.46e-05,0.000245314,0.558,180.067,199112.0,957804630.0,5763070.0,,12015,0,32.0,1,2.0,1
8,0.451217663,7.0,-6.186830617,0.0819,4.36e-05,0.0,0.026730899,0.53984709,94.99,252162.0,79053970.0,455107.0,121000075.0,12016,8,69.0,1,2.0,1
7,0.344472101,5.0,-5.885,,0.002299968,,0.003442951,0.785,175.95,207307.0,93588417.35,3426730.0,564939996.0,12017,2,,1,2.0,1
8,0.360944128,,-4.84,0.277,0.010218313,0.0,0.000753571,0.68,95.692,175733.0,870721913.0,3131642.0,614002773.0,12018,2,41.0,1,2.0,1
8,0.371694959,10.0,-6.243545135,0.0576,0.004492125,,,0.659,82.01,,52684427.0,562823.4442,110569290.0,12019,0,24.0,1,2.0,1
8,0.432081216,5.0,-5.861,,0.009663597,0.0,0.042508549,0.545177502,94.027,230000.0,1825262539.0,6457165.0,842345363.0,12020,7,85.0,1,,1
9,0.204336469,1.0,-6.713,0.289,2.75e-08,0.000237,0.000976191,0.399,,196600.0,167177279.0,693241.0,286106284.0,12021,5,23.0,1,2.0,1
8,0.387420489,6.0,-3.549,,0.000119095,0.000272,0.001,0.587389186,167.968,216148.0,39343347.0,385158.0,80157400.0,12022,0,88.0,1,2.0,0
7,0.573856191,8.0,-4.042,0.0584,0.001481544,6.43e-05,0.042875,0.609,95.975,168133.0,39667822.0,345580.0,71448886.0,12023,7,93.0,1,1.0,1
7,0.491169069,,-3.46,0.0583,0.028934443,0.0,0.000368602,0.464,91.911,202174.0,43882189.0,358610.0,,12024,2,69.0,0,2.0,1
9,0.188132517,5.0,-5.501,0.0678,0.056479747,0.0,0.028372625,0.563,94.999,155960.0,188335794.0,851828.0,287512221.0,12025,7,56.0,1,2.0,1
8,0.456533,,-5.477,0.0538,0.00050817,0.0,0.001643032,0.551620376,96.99,230653.0,22029929.0,296034.0,80241846.0,12026,0,26.0,1,,1
6,0.175616,,-4.867,0.171,0.046087883,,0.031255875,0.541,170.082,171880.0,148030141.0,984103.0,228262848.0,12027,6,27.0,1,2.0,1
9,0.559476224,1.0,-4.627,0.0797,0.000469097,,0.000259694,0.566608103,109.97,322347.0,78291825.86,1146301.0,215026398.0,12028,6,75.0,0,1.0,1
5,,1.0,,0.249,,,,,180.108,166253.0,42045454.0,249727.0,105044064.0,12029,5,,1,2.0,1
8,0.395446904,6.0,-4.686,0.0778,0.001601613,1.13e-06,0.006331625,0.561,94.049,228640.0,7472656.0,123452.0,,12030,0,4.0,1,1.0,0
8,0.506979285,9.0,-3.809,0.135,0.001157625,1.14e-05,0.005088448,0.769,170.023,254920.0,188322940.0,1257608.0,261092249.0,12031,2,78.0,1,1.0,1
8,0.465484375,10.0,-5.869,0.077,2.92e-05,0.00526,,0.605,95.027,296907.0,20864485.0,420103.0,24745466.0,12032,2,5.0,0,2.0,1
8,0.251239591,,-5.549,0.0425,0.083453453,0.0,0.003944312,0.889,94.039,190005.0,719981580.0,3206125.0,478484145.0,12033,2,58.0,0,1.0,1
8,0.357911,,-3.39,0.0973,0.000191103,0.025,0.064,0.662,,226491.0,296152107.0,581915.4938,45627155.0,12034,3,8.0,0,1.0,1
5,0.490767226,10.0,-4.024,0.147,0.035043991,0.0,,0.767,169.801,,57081.0,758.0,561667018.0,12035,0,23.0,0,1.0,0
7,0.584277056,,-4.803,,0.04513525,1.64e-05,0.005735339,0.623,80.002,270741.0,92884290.25,3374366.0,587928998.0,12036,2,87.0,1,1.0,1
7,0.294079625,8.0,-3.083,0.124,0.026827822,0.0,0.000136591,0.697,95.239,219357.0,740004670.0,2613145.0,634532172.0,12037,7,60.0,1,1.0,1
7,0.596947688,8.0,-3.758,0.096,0.001030301,0.0,0.002406104,0.584,105.059,263253.0,125624620.0,719660.0,320744693.0,12038,6,18.0,1,2.0,1
6,0.447697125,8.0,-4.727,0.111,0.04402769,3.29e-06,0.008365427,0.855,174.021,246000.0,353309095.0,1641956.0,416817366.0,12039,3,17.0,0,2.0,1
6,0.334255384,,-4.808,0.0607,0.082881856,5.8e-06,0.001728,0.298,95.0,245739.0,74728841.0,659765.0,62100918.0,12040,7,,1,1.0,1
3,0.408518488,6.0,-6.64,0.0529,2.1e-06,0.00107,,0.199,145.007,206000.0,114406713.0,1777910.0,307823532.0,12041,2,65.0,1,1.0,0
9,0.132651,5.0,-9.334,0.0369,5.53e-07,0.00143,0.000569723,0.45,119.994,208133.0,556802531.0,2524457.0,847645952.0,12042,0,39.0,1,1.0,1
